item_id,clothing_type,color,sleeve_length,style,rating,preferred,image_url
5486,skirt,blue,long,casual,4,0,https://example.com/images/item_5486.jpg
5487,jacket,green,long,formal,2,0,https://example.com/images/item_5487.jpg
5488,dress,grey,long,formal,5,0,https://example.com/images/item_5488.jpg
5489,skirt,grey,long,formal,3,0,https://example.com/images/item_5489.jpg
5490,pants,green,long,formal,2,1,https://example.com/images/item_5490.jpg
5491,jacket,red,long,casual,4,0,https://example.com/images/item_5491.jpg
5492,jacket,black,long,casual,3,0,https://example.com/images/item_5492.jpg
5493,pants,white,short,formal,1,1,https://example.com/images/item_5493.jpg
5494,shirt,red,short,casual,2,0,https://example.com/images/item_5494.jpg
5495,dress,black,long,casual,4,0,https://example.com/images/item_5495.jpg
5496,jacket,white,short,casual,2,1,https://example.com/images/item_5496.jpg
5497,dress,red,short,casual,3,1,https://example.com/images/item_5497.jpg
5498,jacket,grey,short,formal,2,1,https://example.com/images/item_5498.jpg
5499,pants,grey,long,casual,3,0,https://example.com/images/item_5499.jpg
5500,skirt,white,short,formal,2,1,https://example.com/images/item_5500.jpg
5501,skirt,red,short,casual,4,0,https://example.com/images/item_5501.jpg
5502,jacket,red,short,formal,5,1,https://example.com/images/item_5502.jpg
5503,pants,black,long,casual,1,0,https://example.com/images/item_5503.jpg
5504,pants,grey,short,casual,2,1,https://example.com/images/item_5504.jpg
5505,shirt,green,short,casual,1,1,https://example.com/images/item_5505.jpg
5506,jacket,blue,long,formal,3,0,https://example.com/images/item_5506.jpg
5507,jacket,black,long,casual,4,0,https://example.com/images/item_5507.jpg
5508,jacket,grey,long,formal,1,1,https://example.com/images/item_5508.jpg
5509,skirt,blue,short,formal,3,1,https://example.com/images/item_5509.jpg
5510,jacket,black,long,casual,3,1,https://example.com/images/item_5510.jpg
5511,shirt,blue,short,casual,3,1,https://example.com/images/item_5511.jpg
5512,dress,white,long,casual,5,0,https://example.com/images/item_5512.jpg
5513,shirt,green,short,casual,4,1,https://example.com/images/item_5513.jpg
5514,pants,blue,long,casual,4,1,https://example.com/images/item_5514.jpg
5515,skirt,green,short,casual,3,0,https://example.com/images/item_5515.jpg
5516,skirt,black,short,casual,3,1,https://example.com/images/item_5516.jpg
5517,dress,white,short,formal,1,0,https://example.com/images/item_5517.jpg
5518,dress,black,short,casual,1,1,https://example.com/images/item_5518.jpg
5519,skirt,green,long,formal,4,1,https://example.com/images/item_5519.jpg
5520,pants,red,long,casual,4,1,https://example.com/images/item_5520.jpg
5521,shirt,grey,long,casual,3,1,https://example.com/images/item_5521.jpg
5522,jacket,red,long,formal,3,0,https://example.com/images/item_5522.jpg
5523,pants,red,long,casual,5,1,https://example.com/images/item_5523.jpg
5524,pants,green,long,casual,5,0,https://example.com/images/item_5524.jpg
5525,dress,white,long,casual,3,1,https://example.com/images/item_5525.jpg
5526,dress,white,long,formal,3,0,https://example.com/images/item_5526.jpg
5527,jacket,white,short,formal,3,1,https://example.com/images/item_5527.jpg
5528,pants,green,long,formal,4,1,https://example.com/images/item_5528.jpg
5529,pants,blue,long,formal,3,1,https://example.com/images/item_5529.jpg
5530,skirt,black,long,casual,2,1,https://example.com/images/item_5530.jpg
5531,jacket,red,long,casual,5,0,https://example.com/images/item_5531.jpg
5532,shirt,blue,long,casual,3,1,https://example.com/images/item_5532.jpg
5533,jacket,black,long,casual,1,0,https://example.com/images/item_5533.jpg
5534,shirt,white,short,formal,5,1,https://example.com/images/item_5534.jpg
5535,skirt,white,short,formal,2,0,https://example.com/images/item_5535.jpg
5536,jacket,green,long,casual,2,1,https://example.com/images/item_5536.jpg
5537,dress,green,long,casual,4,1,https://example.com/images/item_5537.jpg
5538,pants,black,long,formal,2,0,https://example.com/images/item_5538.jpg
5539,shirt,grey,long,formal,4,1,https://example.com/images/item_5539.jpg
5540,jacket,blue,short,casual,1,1,https://example.com/images/item_5540.jpg
5541,jacket,black,short,formal,1,1,https://example.com/images/item_5541.jpg
5542,skirt,blue,long,formal,2,1,https://example.com/images/item_5542.jpg
5543,dress,red,long,casual,4,0,https://example.com/images/item_5543.jpg
5544,shirt,green,short,formal,4,0,https://example.com/images/item_5544.jpg
5545,skirt,red,short,casual,5,0,https://example.com/images/item_5545.jpg
5546,dress,grey,short,formal,2,0,https://example.com/images/item_5546.jpg
5547,skirt,white,long,formal,1,0,https://example.com/images/item_5547.jpg
5548,jacket,black,short,casual,1,1,https://example.com/images/item_5548.jpg
5549,pants,green,short,formal,1,1,https://example.com/images/item_5549.jpg
5550,skirt,red,short,formal,1,0,https://example.com/images/item_5550.jpg
5551,skirt,red,short,casual,1,0,https://example.com/images/item_5551.jpg
5552,pants,red,long,casual,2,0,https://example.com/images/item_5552.jpg
5553,jacket,green,long,formal,4,1,https://example.com/images/item_5553.jpg
5554,pants,green,short,casual,4,1,https://example.com/images/item_5554.jpg
5555,pants,red,long,formal,4,0,https://example.com/images/item_5555.jpg
5556,skirt,green,short,casual,5,1,https://example.com/images/item_5556.jpg
5557,shirt,red,short,casual,3,1,https://example.com/images/item_5557.jpg
5558,skirt,red,long,casual,4,1,https://example.com/images/item_5558.jpg
5559,jacket,black,long,casual,4,1,https://example.com/images/item_5559.jpg
5560,skirt,green,long,formal,2,0,https://example.com/images/item_5560.jpg
5561,shirt,red,long,formal,4,1,https://example.com/images/item_5561.jpg
5562,skirt,red,short,casual,1,1,https://example.com/images/item_5562.jpg
5563,shirt,white,long,casual,2,0,https://example.com/images/item_5563.jpg
5564,dress,black,short,formal,5,0,https://example.com/images/item_5564.jpg
5565,pants,grey,long,formal,4,1,https://example.com/images/item_5565.jpg
5566,skirt,red,long,formal,2,0,https://example.com/images/item_5566.jpg
5567,skirt,white,short,formal,4,1,https://example.com/images/item_5567.jpg
5568,jacket,green,short,casual,1,1,https://example.com/images/item_5568.jpg
5569,shirt,blue,long,formal,2,0,https://example.com/images/item_5569.jpg
5570,shirt,red,long,formal,5,0,https://example.com/images/item_5570.jpg
5571,pants,black,short,casual,1,1,https://example.com/images/item_5571.jpg
5572,shirt,black,long,formal,5,0,https://example.com/images/item_5572.jpg
5573,skirt,black,short,casual,1,0,https://example.com/images/item_5573.jpg
5574,shirt,blue,long,casual,3,0,https://example.com/images/item_5574.jpg
5575,pants,green,short,formal,4,0,https://example.com/images/item_5575.jpg
5576,dress,black,long,formal,5,0,https://example.com/images/item_5576.jpg
5577,pants,black,long,casual,2,0,https://example.com/images/item_5577.jpg
5578,jacket,white,short,formal,3,1,https://example.com/images/item_5578.jpg
5579,dress,blue,short,casual,5,1,https://example.com/images/item_5579.jpg
5580,jacket,white,long,casual,5,0,https://example.com/images/item_5580.jpg
5581,shirt,grey,long,casual,2,1,https://example.com/images/item_5581.jpg
5582,pants,grey,long,formal,1,1,https://example.com/images/item_5582.jpg
5583,shirt,blue,short,casual,3,1,https://example.com/images/item_5583.jpg
5584,pants,green,short,formal,5,0,https://example.com/images/item_5584.jpg
5585,pants,green,long,formal,3,0,https://example.com/images/item_5585.jpg
5586,skirt,blue,long,casual,2,0,https://example.com/images/item_5586.jpg
5587,pants,green,short,casual,2,0,https://example.com/images/item_5587.jpg
5588,skirt,grey,short,casual,4,1,https://example.com/images/item_5588.jpg
5589,dress,grey,short,formal,2,1,https://example.com/images/item_5589.jpg
5590,skirt,white,long,formal,1,0,https://example.com/images/item_5590.jpg
5591,skirt,red,short,formal,3,0,https://example.com/images/item_5591.jpg
5592,pants,grey,short,formal,2,0,https://example.com/images/item_5592.jpg
5593,jacket,grey,long,casual,4,1,https://example.com/images/item_5593.jpg
5594,jacket,green,short,casual,1,1,https://example.com/images/item_5594.jpg
5595,pants,black,short,casual,2,0,https://example.com/images/item_5595.jpg
5596,skirt,blue,long,formal,4,0,https://example.com/images/item_5596.jpg
5597,pants,grey,long,casual,1,0,https://example.com/images/item_5597.jpg
5598,jacket,blue,long,casual,4,1,https://example.com/images/item_5598.jpg
5599,skirt,grey,long,formal,2,0,https://example.com/images/item_5599.jpg
5600,jacket,grey,long,formal,3,1,https://example.com/images/item_5600.jpg
5601,dress,black,long,formal,2,0,https://example.com/images/item_5601.jpg
5602,dress,black,short,casual,3,1,https://example.com/images/item_5602.jpg
5603,pants,blue,short,formal,5,1,https://example.com/images/item_5603.jpg
5604,pants,grey,long,formal,5,0,https://example.com/images/item_5604.jpg
5605,jacket,grey,long,formal,2,0,https://example.com/images/item_5605.jpg
5606,skirt,green,short,casual,4,1,https://example.com/images/item_5606.jpg
5607,dress,green,long,formal,5,1,https://example.com/images/item_5607.jpg
5608,skirt,white,long,formal,3,0,https://example.com/images/item_5608.jpg
5609,dress,grey,short,formal,1,0,https://example.com/images/item_5609.jpg
5610,skirt,black,long,casual,2,0,https://example.com/images/item_5610.jpg
5611,shirt,black,long,formal,1,0,https://example.com/images/item_5611.jpg
5612,skirt,blue,short,casual,3,0,https://example.com/images/item_5612.jpg
5613,pants,green,long,casual,5,0,https://example.com/images/item_5613.jpg
5614,pants,blue,long,formal,4,0,https://example.com/images/item_5614.jpg
5615,dress,blue,long,casual,1,1,https://example.com/images/item_5615.jpg
5616,dress,green,long,casual,3,0,https://example.com/images/item_5616.jpg
5617,pants,red,short,casual,4,1,https://example.com/images/item_5617.jpg
5618,pants,red,long,casual,2,1,https://example.com/images/item_5618.jpg
5619,jacket,white,long,formal,1,0,https://example.com/images/item_5619.jpg
5620,jacket,white,long,casual,3,0,https://example.com/images/item_5620.jpg
5621,jacket,black,short,formal,4,0,https://example.com/images/item_5621.jpg
5622,dress,white,long,formal,1,1,https://example.com/images/item_5622.jpg
5623,shirt,grey,long,casual,3,1,https://example.com/images/item_5623.jpg
5624,dress,black,short,formal,4,1,https://example.com/images/item_5624.jpg
5625,shirt,red,short,casual,5,0,https://example.com/images/item_5625.jpg
5626,shirt,black,long,formal,3,1,https://example.com/images/item_5626.jpg
5627,jacket,blue,long,formal,1,0,https://example.com/images/item_5627.jpg
5628,pants,black,short,casual,1,1,https://example.com/images/item_5628.jpg
5629,dress,grey,short,casual,3,1,https://example.com/images/item_5629.jpg
5630,pants,black,short,casual,1,1,https://example.com/images/item_5630.jpg
5631,dress,black,short,casual,2,1,https://example.com/images/item_5631.jpg
5632,pants,red,long,casual,3,0,https://example.com/images/item_5632.jpg
5633,pants,black,short,casual,2,0,https://example.com/images/item_5633.jpg
5634,skirt,red,short,formal,4,1,https://example.com/images/item_5634.jpg
5635,shirt,blue,long,formal,5,0,https://example.com/images/item_5635.jpg
5636,pants,blue,short,casual,2,1,https://example.com/images/item_5636.jpg
5637,skirt,blue,long,casual,3,0,https://example.com/images/item_5637.jpg
5638,skirt,grey,long,casual,5,0,https://example.com/images/item_5638.jpg
5639,dress,grey,short,casual,5,1,https://example.com/images/item_5639.jpg
5640,skirt,black,short,casual,4,0,https://example.com/images/item_5640.jpg
5641,dress,grey,long,casual,5,0,https://example.com/images/item_5641.jpg
5642,shirt,blue,long,formal,4,0,https://example.com/images/item_5642.jpg
5643,shirt,blue,short,formal,1,1,https://example.com/images/item_5643.jpg
5644,jacket,grey,short,formal,2,0,https://example.com/images/item_5644.jpg
5645,pants,green,short,formal,3,1,https://example.com/images/item_5645.jpg
5646,dress,red,short,casual,2,0,https://example.com/images/item_5646.jpg
5647,jacket,red,short,casual,2,0,https://example.com/images/item_5647.jpg
5648,shirt,black,long,formal,5,1,https://example.com/images/item_5648.jpg
5649,pants,green,short,casual,4,1,https://example.com/images/item_5649.jpg
5650,pants,red,long,formal,5,1,https://example.com/images/item_5650.jpg
5651,shirt,grey,long,casual,5,1,https://example.com/images/item_5651.jpg
5652,shirt,grey,short,formal,5,1,https://example.com/images/item_5652.jpg
5653,pants,red,long,formal,3,0,https://example.com/images/item_5653.jpg
5654,jacket,black,long,casual,5,1,https://example.com/images/item_5654.jpg
5655,jacket,red,short,formal,4,1,https://example.com/images/item_5655.jpg
5656,shirt,red,long,casual,5,1,https://example.com/images/item_5656.jpg
5657,shirt,white,long,casual,4,0,https://example.com/images/item_5657.jpg
5658,jacket,white,short,formal,1,1,https://example.com/images/item_5658.jpg
5659,jacket,black,long,casual,5,0,https://example.com/images/item_5659.jpg
5660,shirt,green,short,formal,2,1,https://example.com/images/item_5660.jpg
5661,jacket,red,long,formal,3,1,https://example.com/images/item_5661.jpg
5662,dress,white,long,formal,1,0,https://example.com/images/item_5662.jpg
5663,pants,grey,long,formal,4,1,https://example.com/images/item_5663.jpg
5664,skirt,grey,long,formal,3,0,https://example.com/images/item_5664.jpg
5665,jacket,green,short,formal,1,0,https://example.com/images/item_5665.jpg
5666,skirt,blue,short,casual,2,1,https://example.com/images/item_5666.jpg
5667,jacket,green,short,casual,5,0,https://example.com/images/item_5667.jpg
5668,jacket,white,long,casual,2,1,https://example.com/images/item_5668.jpg
5669,pants,red,short,formal,2,0,https://example.com/images/item_5669.jpg
5670,dress,black,short,formal,3,1,https://example.com/images/item_5670.jpg
5671,dress,blue,short,formal,1,1,https://example.com/images/item_5671.jpg
5672,skirt,green,long,formal,3,0,https://example.com/images/item_5672.jpg
5673,skirt,green,long,formal,5,1,https://example.com/images/item_5673.jpg
5674,shirt,grey,long,formal,1,0,https://example.com/images/item_5674.jpg
5675,jacket,blue,long,casual,4,1,https://example.com/images/item_5675.jpg
5676,shirt,white,long,formal,5,1,https://example.com/images/item_5676.jpg
5677,pants,black,short,casual,5,1,https://example.com/images/item_5677.jpg
5678,shirt,blue,long,casual,2,1,https://example.com/images/item_5678.jpg
5679,jacket,black,long,formal,4,1,https://example.com/images/item_5679.jpg
5680,skirt,red,short,formal,4,0,https://example.com/images/item_5680.jpg
5681,dress,white,short,formal,2,0,https://example.com/images/item_5681.jpg
5682,dress,grey,short,formal,2,1,https://example.com/images/item_5682.jpg
5683,pants,black,short,casual,5,1,https://example.com/images/item_5683.jpg
5684,jacket,green,short,casual,3,0,https://example.com/images/item_5684.jpg
5685,skirt,red,short,casual,2,1,https://example.com/images/item_5685.jpg
5686,pants,green,long,casual,4,1,https://example.com/images/item_5686.jpg
5687,dress,red,short,formal,3,1,https://example.com/images/item_5687.jpg
5688,skirt,green,short,casual,5,0,https://example.com/images/item_5688.jpg
5689,skirt,green,short,casual,4,0,https://example.com/images/item_5689.jpg
5690,skirt,red,long,casual,5,1,https://example.com/images/item_5690.jpg
5691,pants,black,long,casual,3,1,https://example.com/images/item_5691.jpg
5692,pants,green,short,casual,1,1,https://example.com/images/item_5692.jpg
5693,jacket,red,long,formal,4,1,https://example.com/images/item_5693.jpg
5694,shirt,blue,short,casual,4,1,https://example.com/images/item_5694.jpg
5695,pants,grey,long,formal,5,0,https://example.com/images/item_5695.jpg
5696,shirt,black,short,casual,2,1,https://example.com/images/item_5696.jpg
5697,jacket,white,long,casual,4,0,https://example.com/images/item_5697.jpg
5698,pants,grey,long,formal,4,1,https://example.com/images/item_5698.jpg
5699,shirt,blue,short,formal,5,0,https://example.com/images/item_5699.jpg
5700,skirt,white,short,formal,4,0,https://example.com/images/item_5700.jpg
5701,shirt,red,short,formal,3,1,https://example.com/images/item_5701.jpg
5702,dress,green,short,casual,3,0,https://example.com/images/item_5702.jpg
5703,dress,blue,long,formal,3,0,https://example.com/images/item_5703.jpg
5704,skirt,red,short,casual,4,0,https://example.com/images/item_5704.jpg
5705,jacket,white,short,formal,2,0,https://example.com/images/item_5705.jpg
5706,jacket,red,short,formal,3,0,https://example.com/images/item_5706.jpg
5707,skirt,grey,short,formal,4,0,https://example.com/images/item_5707.jpg
5708,dress,grey,short,casual,2,0,https://example.com/images/item_5708.jpg
5709,dress,white,long,formal,2,1,https://example.com/images/item_5709.jpg
5710,shirt,white,long,casual,5,0,https://example.com/images/item_5710.jpg
5711,jacket,blue,long,formal,5,0,https://example.com/images/item_5711.jpg
5712,skirt,red,short,casual,2,0,https://example.com/images/item_5712.jpg
5713,shirt,green,short,casual,2,1,https://example.com/images/item_5713.jpg
5714,pants,green,long,casual,1,1,https://example.com/images/item_5714.jpg
5715,skirt,green,long,formal,2,1,https://example.com/images/item_5715.jpg
5716,dress,green,long,formal,5,1,https://example.com/images/item_5716.jpg
5717,shirt,red,short,casual,2,0,https://example.com/images/item_5717.jpg
5718,shirt,white,short,formal,2,0,https://example.com/images/item_5718.jpg
5719,jacket,red,long,formal,3,1,https://example.com/images/item_5719.jpg
5720,jacket,white,short,formal,1,1,https://example.com/images/item_5720.jpg
5721,skirt,grey,short,casual,1,0,https://example.com/images/item_5721.jpg
5722,shirt,grey,short,casual,3,0,https://example.com/images/item_5722.jpg
5723,shirt,black,long,casual,4,0,https://example.com/images/item_5723.jpg
5724,dress,white,short,formal,3,0,https://example.com/images/item_5724.jpg
5725,jacket,grey,short,casual,2,1,https://example.com/images/item_5725.jpg
5726,shirt,grey,long,casual,4,1,https://example.com/images/item_5726.jpg
5727,skirt,green,long,casual,5,0,https://example.com/images/item_5727.jpg
5728,jacket,blue,long,formal,1,0,https://example.com/images/item_5728.jpg
5729,pants,white,long,formal,5,0,https://example.com/images/item_5729.jpg
5730,dress,grey,long,casual,2,1,https://example.com/images/item_5730.jpg
5731,dress,green,long,casual,2,1,https://example.com/images/item_5731.jpg
5732,pants,black,long,casual,1,0,https://example.com/images/item_5732.jpg
5733,skirt,white,short,formal,4,1,https://example.com/images/item_5733.jpg
5734,shirt,blue,long,formal,5,0,https://example.com/images/item_5734.jpg
5735,shirt,red,short,formal,3,0,https://example.com/images/item_5735.jpg
5736,dress,green,long,formal,2,0,https://example.com/images/item_5736.jpg
5737,dress,green,short,formal,1,1,https://example.com/images/item_5737.jpg
5738,shirt,grey,short,formal,5,0,https://example.com/images/item_5738.jpg
5739,skirt,white,long,casual,5,1,https://example.com/images/item_5739.jpg
5740,dress,grey,short,formal,5,0,https://example.com/images/item_5740.jpg
5741,skirt,red,long,formal,4,0,https://example.com/images/item_5741.jpg
5742,dress,white,long,formal,1,0,https://example.com/images/item_5742.jpg
5743,skirt,grey,long,casual,2,1,https://example.com/images/item_5743.jpg
5744,shirt,white,long,casual,1,1,https://example.com/images/item_5744.jpg
5745,pants,grey,short,casual,3,0,https://example.com/images/item_5745.jpg
5746,dress,black,long,casual,1,1,https://example.com/images/item_5746.jpg
5747,dress,white,long,casual,5,1,https://example.com/images/item_5747.jpg
5748,jacket,grey,short,formal,2,1,https://example.com/images/item_5748.jpg
5749,skirt,green,short,casual,5,1,https://example.com/images/item_5749.jpg
5750,pants,black,long,formal,1,0,https://example.com/images/item_5750.jpg
5751,jacket,blue,short,casual,5,1,https://example.com/images/item_5751.jpg
5752,skirt,grey,short,casual,5,1,https://example.com/images/item_5752.jpg
5753,shirt,blue,long,casual,1,1,https://example.com/images/item_5753.jpg
5754,skirt,black,long,formal,2,0,https://example.com/images/item_5754.jpg
5755,pants,black,long,formal,4,1,https://example.com/images/item_5755.jpg
5756,pants,black,short,formal,2,0,https://example.com/images/item_5756.jpg
5757,jacket,grey,short,formal,2,0,https://example.com/images/item_5757.jpg
5758,skirt,green,short,formal,5,1,https://example.com/images/item_5758.jpg
5759,shirt,green,long,casual,2,1,https://example.com/images/item_5759.jpg
5760,pants,black,short,casual,2,1,https://example.com/images/item_5760.jpg
5761,skirt,grey,short,casual,1,0,https://example.com/images/item_5761.jpg
5762,shirt,black,long,formal,4,1,https://example.com/images/item_5762.jpg
5763,dress,grey,long,casual,3,1,https://example.com/images/item_5763.jpg
5764,dress,grey,long,casual,5,0,https://example.com/images/item_5764.jpg
5765,skirt,blue,long,formal,2,1,https://example.com/images/item_5765.jpg
5766,dress,grey,long,casual,1,0,https://example.com/images/item_5766.jpg
5767,dress,red,long,casual,5,1,https://example.com/images/item_5767.jpg
5768,jacket,blue,short,casual,3,1,https://example.com/images/item_5768.jpg
5769,pants,white,long,casual,2,1,https://example.com/images/item_5769.jpg
5770,shirt,green,long,casual,1,0,https://example.com/images/item_5770.jpg
5771,skirt,grey,short,formal,5,0,https://example.com/images/item_5771.jpg
5772,shirt,black,short,casual,2,1,https://example.com/images/item_5772.jpg
5773,skirt,red,short,casual,1,0,https://example.com/images/item_5773.jpg
5774,jacket,grey,short,formal,4,0,https://example.com/images/item_5774.jpg
5775,skirt,green,long,formal,1,1,https://example.com/images/item_5775.jpg
5776,dress,black,long,formal,1,1,https://example.com/images/item_5776.jpg
5777,skirt,blue,short,formal,4,0,https://example.com/images/item_5777.jpg
5778,jacket,blue,short,casual,3,0,https://example.com/images/item_5778.jpg
5779,jacket,grey,short,formal,2,0,https://example.com/images/item_5779.jpg
5780,pants,white,long,formal,4,0,https://example.com/images/item_5780.jpg
5781,pants,green,short,formal,1,0,https://example.com/images/item_5781.jpg
5782,jacket,blue,long,formal,3,0,https://example.com/images/item_5782.jpg
5783,pants,red,long,formal,1,1,https://example.com/images/item_5783.jpg
5784,skirt,white,short,formal,4,0,https://example.com/images/item_5784.jpg
5785,jacket,black,short,formal,5,0,https://example.com/images/item_5785.jpg
5786,skirt,green,long,formal,4,1,https://example.com/images/item_5786.jpg
5787,pants,blue,long,casual,3,1,https://example.com/images/item_5787.jpg
5788,skirt,green,long,formal,1,1,https://example.com/images/item_5788.jpg
5789,skirt,white,short,casual,4,1,https://example.com/images/item_5789.jpg
5790,dress,grey,short,formal,1,1,https://example.com/images/item_5790.jpg
5791,skirt,blue,long,casual,2,0,https://example.com/images/item_5791.jpg
5792,jacket,green,long,casual,4,0,https://example.com/images/item_5792.jpg
5793,dress,white,long,casual,4,1,https://example.com/images/item_5793.jpg
5794,pants,red,long,casual,5,0,https://example.com/images/item_5794.jpg
5795,skirt,grey,short,formal,2,0,https://example.com/images/item_5795.jpg
5796,pants,black,long,casual,5,0,https://example.com/images/item_5796.jpg
5797,pants,white,long,casual,5,1,https://example.com/images/item_5797.jpg
5798,jacket,blue,short,formal,5,0,https://example.com/images/item_5798.jpg
5799,dress,red,long,formal,3,1,https://example.com/images/item_5799.jpg
5800,skirt,blue,long,formal,3,0,https://example.com/images/item_5800.jpg
5801,dress,blue,long,formal,2,0,https://example.com/images/item_5801.jpg
5802,shirt,white,long,casual,5,0,https://example.com/images/item_5802.jpg
5803,dress,grey,long,formal,5,1,https://example.com/images/item_5803.jpg
5804,dress,red,long,casual,3,0,https://example.com/images/item_5804.jpg
5805,jacket,blue,long,casual,5,0,https://example.com/images/item_5805.jpg
5806,skirt,red,short,formal,2,0,https://example.com/images/item_5806.jpg
5807,pants,green,long,casual,4,1,https://example.com/images/item_5807.jpg
5808,shirt,white,short,casual,3,0,https://example.com/images/item_5808.jpg
5809,jacket,blue,long,casual,5,1,https://example.com/images/item_5809.jpg
5810,dress,grey,long,formal,1,0,https://example.com/images/item_5810.jpg
5811,shirt,white,long,formal,3,0,https://example.com/images/item_5811.jpg
5812,shirt,black,short,casual,3,0,https://example.com/images/item_5812.jpg
5813,dress,grey,short,formal,4,1,https://example.com/images/item_5813.jpg
5814,shirt,blue,long,formal,3,1,https://example.com/images/item_5814.jpg
5815,dress,grey,long,formal,1,1,https://example.com/images/item_5815.jpg
5816,pants,black,long,formal,3,0,https://example.com/images/item_5816.jpg
5817,dress,black,long,formal,3,1,https://example.com/images/item_5817.jpg
5818,pants,white,long,formal,4,0,https://example.com/images/item_5818.jpg
5819,jacket,red,long,formal,4,0,https://example.com/images/item_5819.jpg
5820,jacket,blue,short,casual,4,1,https://example.com/images/item_5820.jpg
5821,dress,grey,long,casual,5,1,https://example.com/images/item_5821.jpg
5822,dress,black,long,formal,1,1,https://example.com/images/item_5822.jpg
5823,dress,red,short,formal,1,0,https://example.com/images/item_5823.jpg
5824,pants,white,long,formal,3,1,https://example.com/images/item_5824.jpg
5825,skirt,grey,long,formal,2,0,https://example.com/images/item_5825.jpg
5826,shirt,white,short,casual,1,1,https://example.com/images/item_5826.jpg
5827,skirt,black,long,casual,3,0,https://example.com/images/item_5827.jpg
5828,jacket,white,long,formal,4,1,https://example.com/images/item_5828.jpg
5829,jacket,green,long,formal,3,1,https://example.com/images/item_5829.jpg
5830,skirt,red,long,casual,4,1,https://example.com/images/item_5830.jpg
5831,jacket,blue,long,formal,2,1,https://example.com/images/item_5831.jpg
5832,shirt,blue,long,formal,4,1,https://example.com/images/item_5832.jpg
5833,shirt,blue,long,formal,3,1,https://example.com/images/item_5833.jpg
5834,shirt,green,long,formal,3,0,https://example.com/images/item_5834.jpg
5835,shirt,blue,long,formal,1,0,https://example.com/images/item_5835.jpg
5836,dress,red,long,formal,2,0,https://example.com/images/item_5836.jpg
5837,jacket,blue,short,casual,2,0,https://example.com/images/item_5837.jpg
5838,jacket,grey,long,formal,2,0,https://example.com/images/item_5838.jpg
5839,jacket,blue,long,formal,4,0,https://example.com/images/item_5839.jpg
5840,skirt,grey,short,formal,2,1,https://example.com/images/item_5840.jpg
5841,jacket,grey,long,casual,3,0,https://example.com/images/item_5841.jpg
5842,skirt,blue,short,casual,3,0,https://example.com/images/item_5842.jpg
5843,shirt,white,short,casual,5,0,https://example.com/images/item_5843.jpg
5844,jacket,black,short,formal,2,1,https://example.com/images/item_5844.jpg
5845,shirt,red,long,casual,4,0,https://example.com/images/item_5845.jpg
5846,jacket,white,long,formal,4,1,https://example.com/images/item_5846.jpg
5847,shirt,white,long,formal,2,0,https://example.com/images/item_5847.jpg
5848,dress,grey,short,formal,5,0,https://example.com/images/item_5848.jpg
5849,shirt,green,short,casual,3,1,https://example.com/images/item_5849.jpg
5850,jacket,blue,short,casual,5,0,https://example.com/images/item_5850.jpg
5851,dress,grey,long,casual,3,0,https://example.com/images/item_5851.jpg
5852,dress,black,short,formal,2,1,https://example.com/images/item_5852.jpg
5853,jacket,black,short,formal,1,1,https://example.com/images/item_5853.jpg
5854,dress,white,long,casual,1,1,https://example.com/images/item_5854.jpg
5855,skirt,grey,long,formal,1,0,https://example.com/images/item_5855.jpg
5856,pants,green,long,casual,5,0,https://example.com/images/item_5856.jpg
5857,dress,grey,short,casual,3,0,https://example.com/images/item_5857.jpg
5858,shirt,black,long,formal,3,1,https://example.com/images/item_5858.jpg
5859,skirt,black,short,formal,4,1,https://example.com/images/item_5859.jpg
5860,pants,white,long,casual,5,1,https://example.com/images/item_5860.jpg
5861,skirt,blue,short,formal,3,1,https://example.com/images/item_5861.jpg
5862,jacket,black,long,casual,5,1,https://example.com/images/item_5862.jpg
5863,shirt,red,short,casual,5,0,https://example.com/images/item_5863.jpg
5864,skirt,blue,long,formal,4,0,https://example.com/images/item_5864.jpg
5865,shirt,black,short,formal,2,0,https://example.com/images/item_5865.jpg
5866,dress,blue,long,formal,1,0,https://example.com/images/item_5866.jpg
5867,shirt,red,long,formal,5,0,https://example.com/images/item_5867.jpg
5868,jacket,blue,long,formal,1,0,https://example.com/images/item_5868.jpg
5869,skirt,grey,short,casual,4,0,https://example.com/images/item_5869.jpg
5870,dress,green,short,casual,4,1,https://example.com/images/item_5870.jpg
5871,shirt,white,long,formal,2,0,https://example.com/images/item_5871.jpg
5872,skirt,black,long,casual,3,1,https://example.com/images/item_5872.jpg
5873,jacket,green,short,casual,2,1,https://example.com/images/item_5873.jpg
5874,dress,white,long,formal,4,1,https://example.com/images/item_5874.jpg
5875,shirt,red,long,formal,5,1,https://example.com/images/item_5875.jpg
5876,jacket,blue,long,formal,5,1,https://example.com/images/item_5876.jpg
5877,jacket,red,long,formal,5,0,https://example.com/images/item_5877.jpg
5878,shirt,red,short,casual,2,0,https://example.com/images/item_5878.jpg
5879,shirt,grey,short,formal,5,0,https://example.com/images/item_5879.jpg
5880,pants,blue,short,casual,4,1,https://example.com/images/item_5880.jpg
5881,dress,white,long,casual,1,0,https://example.com/images/item_5881.jpg
5882,jacket,white,short,formal,5,1,https://example.com/images/item_5882.jpg
5883,skirt,red,short,casual,2,1,https://example.com/images/item_5883.jpg
5884,pants,white,short,formal,1,1,https://example.com/images/item_5884.jpg
